0	-0.754701292	-0.660164065
1	-0.83209222	-0.681481833
2	-0.732392296	-0.893040948
3	-0.533686355	-0.613414058
4	-0.484213014	-0.521463669
5	-0.441533986	0.0917157975
6	-0.663350623	0.144877458
7	-0.894478368	-0.0929850488
8	-0.965396656	0.166357496
9	-0.758080431	0.360273765
10	-0.870714266	0.509307426
11	-0.547780269	0.989220874
12	-0.257007473	0.673133213
13	-0.0135473939	0.512094979
14	0.154538298	0.680009704
15	0.312037479	0.810967438
16	0.531527792	0.940533955
17	0.837710784	0.879750909
18	0.863730913	0.508103195
19	0.233618957	0.160936565
20	-0.0564068316	0.169833841
21	-0.0457705915	0.143669161
22	-0.0417241712	-0.0114806072
23	0.372011537	-0.26129855
24	0.459298829	-0.33766858
25	0.303909341	-0.572296859
26	0.356759906	-0.803571035
27	0.426845581	-0.776446137
28	0.410057968	-0.827985577
29	0.626570907	-0.964115219
30	0.55209579	-0.957724837
31	0.00371557338	-0.951432043
32	-0.754701292	-0.660164065
