1	27.5499568
2	26.9079318
3	25.6407388
4	24.7097611
5	24.4516596
6	23.6066545
7	23.7884755
8	22.865192
9	22.6695762
10	22.4956101
11	22.4956101
12	22.6695762
13	22.47452
14	22.3942861
15	22.2658737
16	20.822556
17	20.4775175
18	20.4775175
19	20.1641929
20	20.1124244
21	19.1901823
22	19.4705935
23	18.1322345
24	17.6567464
25	17.6567464
26	17.2993492
27	16.6659732
28	16.6659732
29	16.0901345
30	14.6357214
31	14.6357214
32	14.6357214
33	14.5639761
34	14.5475372
35	14.5475372
36	14.5475372
37	14.5475372
38	14.3189625
39	14.3189625
40	14.3189625
41	14.3189625
42	13.9925493
43	13.5684149
44	13.4577842
45	13.3845737
46	13.2243579
47	13.1000008
48	13.1000008
49	13.1000008
50	13.1000008
51	13.1000008
52	12.9970622
53	12.8240905
54	12.9196052
55	12.4942462
56	12.4942462
57	12.4942462
58	12.4942462
59	12.4942462
60	12.4942462
61	12.4942462
62	12.8321551
63	12.8321551
64	12.8321551
65	12.8321551
66	12.8321551
67	12.7896688
68	12.7896688
69	12.7896688
70	12.7896688
71	12.7896688
72	12.7883189
73	12.7032616
74	12.6282592
75	12.6282592
76	11.8384087
77	11.8384087
78	11.8384087
79	11.8046735
80	11.8046735
81	11.8046735
82	11.8046735
83	11.8046735
84	11.8046735
85	11.8046735
86	11.8046735
87	11.8046735
88	11.8046735
89	11.8046735
90	11.8046735
91	11.4029938
92	11.4029938
93	11.4029938
94	11.4985076
95	11.7410114
96	11.7410114
97	11.6699616
98	11.6699616
99	11.433408
100	11.3468416
101	11.3468416
102	11.3468416
103	11.3468416
104	11.3285399
105	11.3285399
106	11.3978749
107	11.07022
108	11.07022
109	10.7192181
110	10.8224467
111	10.8224467
112	10.8224467
113	10.8224467
114	10.8224467
115	10.8224467
116	10.8224467
117	10.7187683
118	10.8224467
119	10.8224467
120	10.8224467
121	10.8224467
122	10.8224467
123	10.6013952
124	10.7571555
125	10.8224467
126	10.6013952
127	10.6013952
128	10.6013952
129	10.6013952
130	10.6013952
131	10.5786522
132	10.5786522
133	10.5786522
134	10.5786522
135	10.5786522
136	10.5786522
137	10.5786522
138	10.5786522
139	10.5786522
140	10.5786522
141	10.5786522
142	10.2904255
143	10.2904255
144	10.2904255
145	10.2904255
146	10.2904255
147	10.2904255
148	10.2904255
149	10.2904255
150	10.2904255
151	10.2101916
152	10.2101916
153	10.2904255
154	10.2904255
155	10.2904255
156	10.2904255
157	10.2904255
158	10.2904255
159	10.2904255
160	10.2904255
161	10.2904255
162	10.2904255
163	10.2904255
164	10.2904255
165	10.2904255
166	10.2904255
167	10.2904255
168	10.2904255
169	10.2904255
170	10.2904255
171	10.2904255
172	10.2904255
173	10.2904255
174	10.2904255
175	10.2904255
176	10.2904255
177	10.2904255
178	10.2904255
179	10.2904255
180	10.2904255
181	10.2904255
182	10.2904255
183	10.2904255
184	10.2904255
185	10.2904255
186	10.2904255
187	10.2904255
188	10.2904255
189	10.2904255
190	10.2904255
191	10.2904255
192	10.2904255
193	10.2904255
194	10.2904255
195	10.2904255
196	10.2904255
197	10.2904255
198	10.2904255
199	10.2904255
200	10.2904255
201	10.2904255
202	10.2904255
203	10.2904255
204	10.2101916
205	10.2904255
206	10.2904255
207	10.2904255
208	10.2904255
209	10.2904255
210	10.2904255
211	10.2904255
212	10.2904255
213	10.2904255
214	10.2904255
215	10.2904255
216	10.2904255
217	10.2904255
218	10.2904255
219	10.2904255
220	10.2904255
221	10.2904255
222	10.2904255
223	10.2904255
224	10.2904255
225	10.2904255
226	10.2904255
227	10.2904255
228	10.2904255
229	10.2904255
230	10.2904255
231	10.2904255
232	10.2904255
233	10.2904255
234	10.2904255
235	10.2904255
236	10.2904255
237	10.2904255
238	10.2904255
239	10.2904255
240	10.2904255
241	10.2904255
242	10.1061628
243	10.2904255
244	10.2904255
245	10.2904255
246	10.2904255
247	10.2904255
248	10.2904255
249	10.2904255
250	10.2904255
251	10.2904255
252	10.2904255
253	10.2904255
254	10.2904255
255	10.2904255
256	10.2904255
257	10.2904255
258	10.2629904
259	10.2629904
260	10.2629904
261	10.2629904
262	10.2629904
263	10.2629904
264	10.2629904
265	10.2629904
266	10.2629904
267	10.2629904
268	10.1827565
269	10.2629904
270	10.2629904
271	10.2629904
272	10.2629904
273	10.2629904
274	10.2629904
275	10.2629904
276	10.0046706
277	10.0046706
278	10.0046706
279	10.0046706
280	10.0046706
281	10.0046706
282	10.0046706
283	10.0046706
284	10.0046706
285	10.0046706
286	10.0046706
287	10.0046706
288	10.0046706
289	10.0046706
290	10.0046706
291	10.0046706
292	10.0046706
293	10.0046706
294	10.0046706
295	10.0046706
296	9.92443671
297	10.0046706
298	10.0046706
299	10.0046706
300	10.0046706
301	10.0046706
302	10.0046706
303	10.0046706
304	10.0046706
305	10.0046706
306	10.0046706
307	10.0046706
308	10.0046706
309	10.0046706
310	10.0046706
311	10.0046706
312	10.0046706
313	10.0046706
314	10.0046706
315	10.0046706
316	10.0046706
317	10.0046706
318	10.0046706
319	10.0046706
320	9.92443671
321	9.92443671
322	9.92443671
323	9.92443671
324	9.92443671
325	9.92443671
326	9.92443671
327	10.0046706
328	9.92443671
329	9.92443671
330	9.92443671
331	9.92443671
332	9.92443671
333	9.92443671
334	9.92443671
335	9.92443671
336	9.92443671
337	9.92443671
338	9.92443671
339	9.92443671
340	9.92443671
341	9.92443671
342	9.92443671
343	9.92443671
344	9.92443671
345	9.92443671
346	9.92443671
347	9.92443671
348	9.92443671
349	9.92443671
350	9.92443671
351	9.92443671
352	9.92443671
353	9.92443671
354	9.92443671
355	9.92443671
356	9.92443671
357	9.92443671
358	9.92443671
359	9.92443671
360	9.92443671
361	9.92443671
362	9.92443671
363	9.92443671
364	9.92443671
365	9.92443671
366	9.92443671
367	9.92443671
368	9.92443671
369	9.92443671
370	9.92443671
371	9.92443671
372	9.92443671
373	9.92443671
374	9.92443671
375	9.92443671
376	9.92443671
377	9.92443671
378	9.92443671
379	9.92443671
380	9.92443671
381	9.92443671
382	9.92443671
383	9.92443671
384	9.92443671
385	9.92443671
386	9.92443671
387	9.92443671
388	9.92443671
389	9.92443671
390	9.92443671
391	9.92443671
392	9.92443671
393	9.92443671
394	9.44331207
395	9.44331207
396	9.44331207
397	9.44331207
398	9.44331207
399	9.44331207
400	9.44331207
401	9.44331207
402	9.44331207
403	9.44331207
