0 0.319236 0.00253912
1 13.6152 12.9683
2 12.3005 11.3659
3 7.52256 19.507
4 9.71576 12.6712
5 -7.4844 20.159
6 21.1748 16.8812
7 1.88527 15.5656
8 8.01993 16.3407
9 -4.98561 16.7641
10 11.1023 14.9784
11 7.08196 15.6726
12 11.9881 11.1445
13 -18.2764 12.7237
14 -5.88609 11.7175
15 16.5409 12.2052
16 -19.2885 13.7277
17 20.4247 17.3548
18 -15.563 14.2111
19 1.72953 16.0368
20 -6.31352 16.2917
21 43.8538 14.248
22 19.556 15.7065
23 8.7429 13.5143
24 -7.97638 8.78593
25 -7.52856 10.6793
26 12.4992 15.8023
27 0.982694 13.4857
28 2.48476 18.6789
29 11.7654 14.9253
30 -21.9775 12.4135
31 -8.49137 10.7778
32 -0.440087 15.5725
33 8.91591 13.2823
34 -26.3665 11.2522
35 4.69527 18.6389
36 14.9344 13.2297
37 -30.0043 14.7001
38 29.6083 12.7982
39 -28.4352 14.6489
40 -10.7355 10.3953
41 2.33038 11.296
42 7.01851 13.7651
43 -0.298496 12.7986
44 15.6478 17.0024
45 -16.8595 16.0149
46 31.0878 11.6781
47 -25.208 13.032
48 9.40791 12.9083
49 -14.3232 13.0993
50 -16.0482 12.8301
51 -2.06617 14.9322
52 -27.8178 13.6395
53 12.0256 15.8048
54 -3.31729 15.8066
55 -26.282 14.528
56 -6.52419 9.11321
57 14.384 12.7618
58 0.132427 13.2453
59 -8.13952 15.5619
60 24.7923 17.289
61 31.4231 14.459
62 14.8534 15.4206
63 -17.6949 14.2815
64 -4.01944 13.046
65 12.7939 14.2208
66 -7.62817 13.0354
67 8.74622 13.1807
68 10.4742 15.685
69 6.24333 16.1746
70 3.40511 15.484
71 -17.9895 13.5579
72 1.02076 13.8964
73 1.45547 12.174
74 -8.19929 12.1
75 -17.7353 13.6142
76 -6.43941 8.87096
77 1.04054 15.2278
78 -9.04245 16.1479
79 -12.9581 14.4219
80 -0.955777 11.6781
81 -8.02341 11.5207
82 12.4934 16.1998
83 -1.06098 12.1168
84 -15.0798 11.6607
85 -0.970432 19.5222
86 15.4233 16.2448
87 -8.32438 12.6224
88 -17.7768 15.1416
89 0.763189 15.5622
90 -6.73972 15.5077
91 -25.8267 14.1852
92 1.74254 15.0862
93 5.47103 14.0242
94 2.23274 12.7449
95 -15.6665 13.2859
96 -4.48686 12.4911
97 31.01 18.0496
98 21.376 10.8892
99 3.33836 14.1284
100 5.25628 13.401
101 -2.66579 20.2876
102 -8.68477 16.407
103 13.0586 12.9208
104 3.42194 13.2102
105 11.597 17.5187
106 -2.34389 16.5897
107 17.1164 13.8185
108 10.7824 14.237
109 5.31636 16.9422
110 -7.82488 14.6206
111 -23.6655 12.5837
112 -16.2879 15.9808
113 17.9137 15.604
114 4.66458 14.0581
115 -3.6514 17.286
116 2.70858 18.6857
117 15.2868 14.3473
118 4.36906 17.4938
119 21.3573 16.1769
120 7.71908 11.4056
121 1.17886 12.7305
122 2.27679 12.0447
123 3.98438 12.2272
124 15.4807 12.1837
125 -4.93474 14.0565
126 41.2661 14.888
127 -27.8184 13.5269
128 -11.6875 11.2295
129 16.0789 14.6148
130 12.8867 13.1614
131 -35.2952 16.6229
132 14.2172 14.8646
133 7.38592 14.8982
134 13.5274 16.3662
135 -3.32803 16.8803
136 7.25199 16.5462
137 -3.09356 12.8431
138 -8.26881 14.9982
139 -13.0121 13.7396
140 12.2666 14.888
141 -17.6535 17.0571
142 -3.58095 14.6326
143 -26.2115 16.08
144 15.6559 15.4736
145 -2.31587 13.2771
146 -2.67854 11.0134
147 14.2005 17.2147
148 -0.0891881 13.8633
149 -15.439 16.5698
150 4.64288 15.3952
151 -30.4335 17.9942
152 -3.81539 13.4694
153 -7.92374 17.9439
154 -0.948649 10.3088
155 4.24094 13.1372
156 -11.7323 17.2503
157 -1.54121 15.1521
158 0.582206 14.6011
159 8.64818 10.5407
160 -1.16346 15.7806
161 -25.1724 16.6043
162 -10.1975 13.43
163 -5.03618 16.6601
164 -22.7358 15.2126
165 -12.9968 15.4385
166 8.48624 13.2725
167 -3.62995 11.149
168 0.371032 17.3945
169 -15.3216 14.8141
170 8.72562 14.9074
171 -12.1857 10.5055
172 -5.99916 11.8507
173 16.0346 13.7648
174 -12.28 16.0954
175 -2.24042 17.0767
176 -18.9305 15.0653
177 2.33566 13.0429
178 -0.356499 13.4041
179 -19.3188 16.392
180 18.9339 14.5842
181 10.0667 14.5935
182 3.00344 18.9336
183 12.0372 17.3554
184 3.22203 15.4997
185 29.4689 15.6482
186 -6.27801 14.9939
187 -8.51135 16.9397
188 -20.1328 13.1483
189 6.37549 12.2105
190 2.73375 13.0978
191 -25.1939 11.9503
192 -0.785557 14.6416
193 7.56027 12.9837
194 -18.8771 17.0481
195 11.8227 12.9074
196 -28.3602 12.6249
197 -7.6859 17.2987
198 25.3205 16.0773
199 1.06693 15.4881
200 -21.9142 14.0856
201 -14.8815 17.794
202 -0.638375 17.4038
203 37.6717 13.869
204 -16.5351 12.6221
205 16.2049 12.7843
206 -20.0181 11.9761
207 -14.0722 15.6608
208 -18.6051 15.2494
209 31.9599 11.5246
210 -19.9402 14.805
211 -3.39304 17.5557
212 -0.914526 17.306
213 -23.6856 12.1453
214 16.7459 14.3185
215 2.42814 12.0696
216 22.1304 17.5183
217 30.6223 14.7986
218 1.20632 21.3179
219 1.30645 12.146
220 -9.00135 17.333
221 4.24708 14.5479
222 -9.67842 12.3007
223 10.806 14.6104
224 -2.76274 14.481
225 3.0118 21.5144
226 -1.77513 18.4142
227 9.56675 14.9764
228 -5.38963 13.1154
229 -23.5396 13.9752
230 1.11473 16.4154
231 -14.0527 11.0111
232 10.7357 12.844
233 -1.73112 16.3203
234 10.8996 15.2534
235 -2.85406 18.2276
236 0.0028109 14.5012
237 25.8373 15.708
238 7.35007 18.5114
239 16.7909 15.3909
240 0.252087 10.6235
241 2.062 12.1174
242 -0.650028 16.9983
243 -2.36998 15.3003
244 -0.777167 10.443
245 -3.68752 11.7176
246 -0.855422 11.9093
247 -28.4161 12.1928
248 14.3373 12.3723
249 -21.6414 11.6568
250 -2.85899 13.2615
251 14.9025 14.666
252 -0.855588 12.0863
253 13.092 16.8392
254 -33.5603 13.066
255 -18.3129 15.3678
256 25.8759 19.0868
257 -5.73356 11.1701
258 -15.4879 17.8318
259 6.70264 15.0681
260 -4.22539 16.0783
261 -7.32301 13.4404
262 -1.59035 16.5166
263 3.28139 15.7223
264 21.5262 17.3918
265 8.98697 14.6621
266 -31.072 11.9267
267 3.40896 12.2496
268 -26.6929 20.4765
269 29.0337 15.461
270 -17.0056 14.598
271 43.5735 14.0306
272 1.86177 11.5751
273 -30.9737 17.1132
274 -17.6171 14.7261
275 -0.710356 18.3087
276 15.2399 14.2625
277 3.56714 14.0264
278 -9.98569 16.7458
279 0.840845 14.2015
280 17.0724 15.4158
281 32.2745 17.0031
282 0.892737 15.1938
283 0.428466 14.1333
284 6.47875 10.9934
285 -15.4356 14.0272
286 27.4038 13.8621
287 6.41949 15.1586
288 20.1692 13.6833
289 4.56059 16.5724
290 -24.3517 17.5962
291 17.553 15.2003
292 -2.04713 15.2748
293 16.6352 11.121
294 -23.1983 14.2686
295 -4.75488 13.4611
296 15.725 13.6205
297 4.82239 13.8177
298 6.85142 19.1881
299 0.316369 0.00289527
