0 -0.772798 0.00242456
1 -0.773254 0.00255805
2 -0.772589 0.00278796
3 -0.773188 0.0027704
4 -0.774114 0.0027405
5 -0.774277 0.00262748
6 -0.773635 0.00260565
7 -0.773993 0.0024867
8 -0.77436 0.00269693
9 -0.774213 0.00282058
10 -0.773444 0.00322897
11 -0.772853 0.00314196
12 -0.773267 0.0027375
13 -0.773673 0.00272716
14 -0.77484 0.00282268
15 -0.775723 0.00260148
16 -0.776466 0.00263052
17 -0.776992 0.00266861
18 -0.776397 0.00266245
19 -0.776224 0.0025739
20 -0.777756 0.00254396
21 -0.777542 0.00278127
22 -0.778289 0.0026498
23 -0.779113 0.00295246
24 -0.779243 0.00302178
25 -0.778865 0.00310305
26 -0.779652 0.00300964
27 -0.780048 0.00308708
28 -0.779263 0.00297615
29 -0.778977 0.00321784
30 -0.778287 0.00337938
31 -0.778765 0.00327212
32 -0.778946 0.00347908
33 -0.778247 0.00340302
34 -0.778694 0.00333299
35 -0.778405 0.00356636
36 -0.777079 0.00354271
37 -0.776616 0.00372578
38 -0.776369 0.00382001
39 -0.775718 0.00372978
40 -0.7756 0.00368742
41 -0.776509 0.00360493
42 -0.778121 0.00354402
43 -0.778618 0.00324741
44 -0.779438 0.00323455
45 -0.778708 0.00288707
46 -0.778087 0.00294789
47 -0.779314 0.00293906
48 -0.779353 0.00294293
49 -0.779595 0.00289501
50 -0.779449 0.0030432
51 -0.779716 0.00293168
52 -0.780444 0.00309354
53 -0.780042 0.00310925
54 -0.779203 0.00319661
55 -0.778693 0.00357094
56 -0.779241 0.00367929
57 -0.779043 0.00366962
58 -0.778394 0.0035433
59 -0.778895 0.00355641
60 -0.779676 0.00341811
61 -0.779696 0.00341526
62 -0.779554 0.00348178
63 -0.779251 0.00345363
64 -0.778795 0.00350421
65 -0.778449 0.00334806
66 -0.779447 0.00324152
67 -0.780101 0.00323874
68 -0.779773 0.00317489
69 -0.779764 0.00307782
70 -0.780047 0.0031514
71 -0.779984 0.00309669
72 -0.780588 0.00318242
73 -0.78025 0.00338234
74 -0.77976 0.00336957
75 -0.779431 0.00342396
76 -0.779128 0.00342549
77 -0.777835 0.0033917
78 -0.778125 0.00355938
79 -0.777774 0.00360036
80 -0.77847 0.00333947
81 -0.778301 0.00332742
82 -0.777799 0.00346484
83 -0.776744 0.0033643
84 -0.777673 0.00336365
85 -0.777011 0.00340396
86 -0.776768 0.00335907
87 -0.776377 0.00293685
88 -0.776094 0.00302384
89 -0.776037 0.00289019
90 -0.775714 0.00279534
91 -0.775613 0.00285207
92 -0.775766 0.00284028
93 -0.776432 0.00287332
94 -0.77718 0.00278614
95 -0.77754 0.00268662
96 -0.777519 0.00270374
97 -0.776991 0.00272512
98 -0.777069 0.00280782
99 -0.776839 0.00293638
100 -0.777542 0.00324277
101 -0.777469 0.00345278
102 -0.777369 0.00336123
103 -0.77748 0.00330939
104 -0.776933 0.0032298
105 -0.777036 0.00311897
106 -0.777484 0.00323848
107 -0.777067 0.00320295
108 -0.776392 0.00297393
109 -0.77634 0.00299865
110 -0.776572 0.00282749
111 -0.776549 0.00311152
112 -0.777363 0.0029543
113 -0.776832 0.00289833
114 -0.776754 0.00295129
115 -0.777333 0.00284331
116 -0.777308 0.00271335
117 -0.777313 0.00265779
118 -0.776427 0.00268003
119 -0.776792 0.00288068
120 -0.776935 0.00288803
121 -0.777081 0.00308081
122 -0.776236 0.00309624
123 -0.776776 0.00306124
124 -0.776927 0.0030351
125 -0.776232 0.00311973
126 -0.775955 0.00326078
127 -0.774659 0.00323462
128 -0.774216 0.00318388
129 -0.775049 0.00320063
130 -0.77632 0.00306978
131 -0.776293 0.00298443
132 -0.776978 0.00312912
133 -0.777482 0.00326007
134 -0.777154 0.00308215
135 -0.776583 0.00310668
136 -0.776942 0.00303146
137 -0.777133 0.00305134
138 -0.776987 0.00314472
139 -0.777857 0.0030593
140 -0.77928 0.00307497
141 -0.779824 0.00320494
142 -0.77982 0.00335764
143 -0.780286 0.0033106
144 -0.780214 0.0032177
145 -0.780279 0.00334895
146 -0.780587 0.00326681
147 -0.781378 0.00333529
148 -0.781094 0.00341801
149 -0.780934 0.00355309
150 -0.781426 0.00365016
151 -0.781227 0.00349242
152 -0.781316 0.00348747
153 -0.780949 0.0035189
154 -0.780855 0.00356454
155 -0.780528 0.00326403
156 -0.780268 0.00299289
157 -0.78072 0.00293125
158 -0.780542 0.00279458
159 -0.779824 0.00283369
160 -0.779628 0.00298771
161 -0.779622 0.00302178
162 -0.780428 0.00303141
163 -0.780681 0.00314258
164 -0.78014 0.00307082
165 -0.779563 0.00310604
166 -0.780059 0.00319856
167 -0.780643 0.00315691
168 -0.780332 0.00320651
169 -0.779741 0.00318523
170 -0.780151 0.0030508
171 -0.780724 0.00292076
172 -0.780238 0.00303554
173 -0.779827 0.00298541
174 -0.779386 0.00322236
175 -0.7797 0.00309455
176 -0.780035 0.00308788
177 -0.779949 0.00291851
178 -0.780461 0.00291722
179 -0.780423 0.00301795
180 -0.781689 0.00284321
181 -0.781102 0.00268982
182 -0.781523 0.00285392
183 -0.780414 0.00296378
184 -0.780944 0.00309147
185 -0.780277 0.00325964
186 -0.780884 0.00317785
187 -0.780936 0.00311509
188 -0.781321 0.00315778
189 -0.78181 0.00303896
190 -0.781895 0.00302194
191 -0.782167 0.00301832
192 -0.782182 0.0030721
193 -0.782322 0.00339542
194 -0.782504 0.00361158
195 -0.782031 0.00392764
196 -0.782961 0.00383585
197 -0.782062 0.00384639
198 -0.781972 0.00380119
199 -0.782203 0.00373811
200 -0.782885 0.00384818
201 -0.783236 0.00366889
202 -0.783795 0.00346334
203 -0.783882 0.00340633
204 -0.783347 0.00341321
205 -0.782665 0.0032402
206 -0.782751 0.00323364
207 -0.782566 0.00329021
208 -0.78244 0.00351274
209 -0.782745 0.00350888
210 -0.783174 0.00341393
211 -0.782996 0.00352957
212 -0.783111 0.0035692
213 -0.783303 0.0035889
214 -0.783085 0.00362851
215 -0.78298 0.00337952
216 -0.783469 0.00341003
217 -0.782777 0.00339833
218 -0.782931 0.00341841
219 -0.782621 0.00338308
220 -0.781806 0.00309205
221 -0.781418 0.00298147
222 -0.782278 0.00295992
223 -0.782175 0.00288399
224 -0.781502 0.00313805
225 -0.781721 0.00321543
226 -0.781015 0.00300224
227 -0.781005 0.00308866
