              1       0.193254       0.193254              0
              2       0.192656       0.192955    0.000211566
              3       0.192998        0.19297    0.000141533
              4       0.193434       0.193086     0.00014615
              5        0.18959       0.192387    0.000636078
              6       0.192381       0.192386    0.000530066
              7       0.193818        0.19259    0.000492238
              8       0.192589        0.19259    0.000430708
              9       0.194176       0.192766    0.000417348
             10       0.192928       0.192782    0.000375926
             11        0.19217       0.192727    0.000345854
             12       0.191309       0.192609    0.000336612
             13       0.193594       0.192684    0.000319134
             14       0.192189       0.192649    0.000298295
             15       0.191635       0.192581    0.000285961
             16       0.189779       0.192406    0.000317217
             17       0.193021       0.192442     0.00030061
             18       0.193139       0.192481    0.000286391
             19        0.19095       0.192401    0.000282422
             20       0.193795        0.19247    0.000276776
             21        0.19257       0.192475    0.000263637
             22       0.190627       0.192391    0.000264694
             23        0.19441       0.192479    0.000267341
             24       0.194077       0.192545    0.000264363
             25       0.189552       0.192426    0.000279592
             26       0.194134       0.192491    0.000276455
             27       0.191472       0.192454    0.000268781
             28        0.19351       0.192491    0.000261819
             29       0.191766       0.192466    0.000253981
             30       0.193901       0.192514    0.000249975
             31       0.194973       0.192593    0.000254182
             32       0.194346       0.192648    0.000252068
             33       0.192064        0.19263     0.00024505
             34       0.193248       0.192649    0.000238515
             35       0.191978       0.192629     0.00023247
             36       0.193869       0.192664    0.000228547
             37       0.194058       0.192702    0.000225452
             38       0.192307       0.192691    0.000219758
             39        0.19488       0.192747    0.000221174
             40       0.194579       0.192793    0.000220335
             41       0.192451       0.192785    0.000215119
             42       0.191958       0.192765    0.000210895
             43       0.194563       0.192807    0.000210095
             44       0.192656       0.192803    0.000205348
             45       0.192451       0.192796    0.000200934
             46       0.191901       0.192776    0.000197505
             47        0.19224       0.192765    0.000193632
             48       0.193853       0.192787     0.00019092
             49       0.196237       0.192858     0.00019958
             50       0.193053       0.192862    0.000195627
             51       0.189738       0.192801    0.000201153
             52       0.193389       0.192812    0.000197603
             53       0.193363       0.192822    0.000194148
             54       0.190493       0.192779    0.000195286
             55       0.195267       0.192824    0.000196906
             56        0.19239       0.192817    0.000193542
             57       0.193014        0.19282    0.000190178
             58       0.192394       0.192813    0.000187041
             59        0.19159       0.192792    0.000185014
             60       0.192573       0.192788    0.000181967
             61       0.192752       0.192788    0.000178985
             62       0.189805        0.19274     0.00018245
             63       0.194794       0.192772    0.000182443
             64       0.194074       0.192793    0.000180722
             65       0.192781       0.192792    0.000177942
             66       0.190925       0.192764    0.000177482
             67       0.193798        0.19278    0.000175503
             68       0.193482        0.19279    0.000173225
             69       0.190765        0.19276    0.000173183
             70       0.192717        0.19276     0.00017071
             71       0.192451       0.192756    0.000168361
             72       0.192906       0.192758    0.000166036
             73       0.192854       0.192759    0.000163767
             74       0.192138       0.192751    0.000161769
             75       0.194765       0.192777    0.000161826
             76       0.194189       0.192796    0.000160758
             77       0.192902       0.192797    0.000158677
             78       0.192246        0.19279    0.000156799
             79       0.192534       0.192787    0.000154848
             80       0.191194       0.192767    0.000154188
             81       0.191373        0.19275    0.000153243
             82       0.191917        0.19274     0.00015171
             83       0.190298        0.19271    0.000152709
             84       0.194368        0.19273    0.000152161
             85       0.191562       0.192716     0.00015099
             86       0.192682       0.192716    0.000149235
             87       0.190963       0.192696    0.000148873
             88       0.193738       0.192708    0.000147652
             89       0.191725       0.192697    0.000146405
             90       0.191024       0.192678    0.000145953
             91       0.194038       0.192693    0.000145113
             92       0.194013       0.192707    0.000144243
             93       0.193101       0.192712    0.000142754
             94       0.191987       0.192704    0.000141443
             95       0.192013       0.192697    0.000140141
             96       0.193238       0.192702    0.000138795
             97       0.192726       0.192702    0.000137364
             98       0.191552       0.192691    0.000136463
             99       0.192358       0.192687    0.000135126
            100       0.193517       0.192696    0.000134029
