              1       -0.46056       -0.46056              0
              2       -0.46176       -0.46116    0.000424264
              3       -0.46056       -0.46096    0.000326599
              4       -0.45776       -0.46016    0.000734847
              5       -0.47408      -0.462944     0.00255854
              6       -0.46288      -0.462933     0.00213214
              7       -0.45728      -0.462126     0.00197459
              8       -0.46048       -0.46192     0.00173845
              9       -0.45408      -0.461049     0.00174998
             10       -0.46128      -0.461072     0.00157513
             11       -0.46176      -0.461135     0.00143318
             12        -0.4668      -0.461607     0.00138934
             13       -0.45832      -0.461354     0.00130527
             14        -0.4656      -0.461657     0.00124677
             15       -0.46632      -0.461968     0.00120178
             16       -0.47464       -0.46276     0.00136288
             17       -0.46144      -0.462682     0.00128492
             18       -0.46072      -0.462573     0.00121815
             19       -0.46856      -0.462888      0.0011941
             20        -0.4576      -0.462624      0.0011633
             21       -0.46248      -0.462617     0.00110793
             22       -0.46992      -0.462949     0.00110618
             23        -0.4548      -0.462595     0.00111338
             24       -0.45448      -0.462257     0.00111715
             25       -0.47344      -0.462704     0.00115857
             26        -0.4548        -0.4624      0.0011532
             27       -0.46696      -0.462569     0.00112279
             28       -0.45832      -0.462417      0.0010929
             29       -0.46488      -0.462502      0.0010585
             30       -0.45688      -0.462315     0.00103968
             31       -0.45272      -0.462005      0.0010512
             32       -0.45432      -0.461765     0.00104542
             33       -0.46464      -0.461852     0.00101737
             34       -0.45928      -0.461776    0.000990254
             35       -0.46536      -0.461879     0.00096724
             36       -0.45656      -0.461731    0.000951589
             37       -0.45736      -0.461613    0.000933175
             38       -0.46392      -0.461674    0.000910591
             39       -0.45272      -0.461444    0.000915727
             40       -0.45352      -0.461246     0.00091401
             41        -0.4624      -0.461274    0.000892151
             42       -0.46512      -0.461366    0.000875596
             43       -0.45432      -0.461202    0.000870429
             44       -0.46136      -0.461205    0.000850654
             45       -0.46208      -0.461225    0.000831973
             46       -0.46632      -0.461336    0.000821226
             47       -0.46392      -0.461391    0.000805592
             48       -0.45688      -0.461297    0.000794271
             49         -0.446      -0.460984    0.000837165
             50       -0.46128       -0.46099    0.000820442
             51       -0.47592      -0.461283    0.000854987
             52       -0.45768      -0.461214    0.000841348
             53       -0.45824      -0.461158    0.000827342
             54        -0.4696      -0.461314     0.00082666
             55       -0.45096      -0.461126     0.00083279
             56       -0.46224      -0.461146    0.000818156
             57       -0.46136      -0.461149    0.000803811
             58       -0.46296      -0.461181    0.000790559
             59       -0.46592      -0.461261     0.00078123
             60        -0.4648       -0.46132    0.000770432
             61       -0.46272      -0.461343    0.000758144
             62       -0.47408      -0.461548    0.000773249
             63        -0.4536      -0.461422    0.000771199
             64         -0.456      -0.461338    0.000763789
             65       -0.46264      -0.461358    0.000752301
             66       -0.46984      -0.461486    0.000751801
             67       -0.45704       -0.46142    0.000743503
             68       -0.45864      -0.461379    0.000733692
             69        -0.4704       -0.46151    0.000734615
             70       -0.46352      -0.461538    0.000724682
             71        -0.4636      -0.461567    0.000715056
             72       -0.46152      -0.461567    0.000705125
             73       -0.46144      -0.461565    0.000695468
             74       -0.46288      -0.461583    0.000686297
             75       -0.45296      -0.461468    0.000686709
             76       -0.45512      -0.461384    0.000682734
             77       -0.46008      -0.461367    0.000674077
             78        -0.4648      -0.461411     0.00066687
             79       -0.46432      -0.461448    0.000659444
             80       -0.46888      -0.461541    0.000657712
             81         -0.468      -0.461621    0.000654408
             82       -0.46656      -0.461681    0.000649194
             83       -0.47144      -0.461799    0.000651933
             84       -0.45496      -0.461717    0.000649235
             85       -0.46672      -0.461776     0.00064426
             86       -0.46248      -0.461784     0.00063682
             87       -0.46944      -0.461872    0.000635551
             88       -0.45696      -0.461816    0.000630776
             89       -0.46608      -0.461864    0.000625505
             90        -0.4692      -0.461946    0.000623843
             91        -0.4572      -0.461894    0.000619163
             92       -0.45752      -0.461846    0.000614256
             93       -0.45888      -0.461814    0.000608478
             94       -0.46448      -0.461843    0.000602666
             95        -0.4644      -0.461869    0.000596923
             96       -0.45992      -0.461849     0.00059105
             97       -0.46144      -0.461845    0.000584972
             98       -0.46808      -0.461909    0.000582452
             99       -0.46232      -0.461913    0.000576584
            100       -0.45992      -0.461893    0.000571162
