0 4.57051 0.64212
1 2.92474 0.579563
2 3.70506 0.608904
3 3.13001 0.412102
4 4.02561 0.533117
5 3.063 0.457283
6 4.35199 0.397406
7 3.26163 0.754568
8 3.69506 0.676951
9 3.7778 0.564153
10 3.70731 0.659433
11 3.87105 0.56327
12 4.24109 0.581084
13 2.89495 0.717652
14 3.27928 0.662925
15 4.28259 0.417414
16 4.41852 0.631902
17 5.32805 0.527991
18 4.32184 0.494136
19 4.31964 0.649761
20 4.19369 0.51047
21 4.49489 0.591775
22 4.35074 0.412278
23 4.28941 0.607702
24 3.4561 0.615034
25 4.57649 0.535448
26 3.95605 0.649935
27 3.37469 0.647762
28 4.34808 0.535436
29 4.15394 0.261175
